?pos	?property	?value	?pdgmlabel
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegConjPret-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegGerund-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegIndicAorPunct-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegIndicPretPerf-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegInfinitive-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegIrrealPret-gargaar"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegRelPres-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegRelPret-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegSubjHabit-am"
"verb"	"polarity"	"negative"	"shinassha-VConj1SmplNegSubjPret-am"
"verb"	"polarity"	"negative"	"shinassha-VConj3NegIndicPretPerf-sha"
"verb"	"polarity"	"negative"	"shinassha-VConj4NegIndicPretPerf-kasshiy"
"verb"	"polarity"	"negative"	"shinassha-VConj5NegIndicPretPerf-shuwey"
"verb"	"polarity"	"negative"	"shinassha-VNegCommandJussInterrogative-am"
"verb"	"polarity"	"negative"	"shinassha-VNegIndicAorHabInterrogative-am"
"verb"	"polarity"	"negative"	"shinassha-VNegPresCopula"
"verb"	"polarity"	"negative"	"shinassha-VNegStemMonorad-bey"
"verb"	"polarity"	"negative"	"shinassha-VNegStemMonorad-gey"
"verb"	"polarity"	"negative"	"shinassha-VNegStemMonorad-keew"
"verb"	"polarity"	"negative"	"shinassha-VNegStemMonorad-maa"
"verb"	"polarity"	"negative"	"shinassha-VNegStemMonorad-waa"
"verb"	"tam"	"U"	"shinassha-VAffInfInflectMonorad-maa"
"verb"	"tam"	"U"	"shinassha-VAffInfinitiveMonorad-maa"
"verb"	"tam"	"U"	"shinassha-VAffInfinitiveMonorad-waa"
"verb"	"tam"	"U"	"shinassha-VConj1SmplAffInfinitive-am"
"verb"	"tam"	"U"	"shinassha-VConj1SmplAffInfinitive-woott"
"verb"	"tam"	"U"	"shinassha-VConj1SmplNegGerund-am"
"verb"	"tam"	"U"	"shinassha-VConj1SmplNegInfinitive-am"
"verb"	"tam"	"U"	"shinassha-VConj2AffInfinitive-kutt"
"verb"	"tam"	"U"	"shinassha-VConj2AffInfinitive-tuw"
"verb"	"tam"	"U"	"shinassha-VConj3AffInfinitive-massh"
"verb"	"tam"	"U"	"shinassha-VConj3AffInfinitive-tool"
"verb"	"tam"	"U"	"shinassha-VConj4AffInfinitive-aaniy"
"verb"	"tam"	"U"	"shinassha-VConj4AffInfinitive-baziy"
"verb"	"tam"	"U"	"shinassha-VConj5AffInfinitive-bey"
"verb"	"tam"	"U"	"shinassha-VConj5AffInfinitive-tippey"
"verb"	"tam"	"U"	"shinassha-VNegStemMonorad-bey"
"verb"	"tam"	"U"	"shinassha-VNegStemMonorad-gey"
"verb"	"tam"	"U"	"shinassha-VNegStemMonorad-keew"
"verb"	"tam"	"U"	"shinassha-VNegStemMonorad-maa"
"verb"	"tam"	"U"	"shinassha-VNegStemMonorad-waa"
"verb"	"tam"	"aorist"	"shinassha-VConj1SmplNegConjAor-am"
"verb"	"tam"	"aoristHabitual"	"shinassha-VAffIndicAorHabMonorad-maa"
"verb"	"tam"	"aoristHabitual"	"shinassha-VAffIndicAorHabMonorad-waa"
"verb"	"tam"	"aoristHabitual"	"shinassha-VConj1CompAffDesidAorHab-am"
"verb"	"tam"	"aoristHabitual"	"shinassha-VConj1CompAffPotentialAorHab-am"
"verb"	"tam"	"aoristHabitual"	"shinassha-VConj1CompNegDesidAorHab-am"
"verb"	"tam"	"aoristHabitual"	"shinassha-VConj1CompNegIndicAorHab-am"
"verb"	"tam"	"aoristHabitual"	"shinassha-VConj1CompNegPotentialAorHab-am"
"verb"	"tam"	"aoristHabitual"	"shinassha-VConj1SmplAffIndicAorHab-am"
"verb"	"tam"	"aoristHabitual"	"shinassha-VNegIndicAorHabInterrogative-am"
"verb"	"tam"	"aoristIngressive"	"shinassha-VConj1CompAffIndicAorIngr-am"
"verb"	"tam"	"aoristIngressive"	"shinassha-VConj1CompNegIndicAorIngr-am"
"verb"	"tam"	"aoristProgressive"	"shinassha-VConj1CompAffIndicAorProgr-am"
"verb"	"tam"	"aoristProgressive"	"shinassha-VConj1CompNegIndicAorProgr-am"
"verb"	"tam"	"aoristPunctual"	"shinassha-VConj1SmplAffIndicAorPunct-am"
"verb"	"tam"	"aoristPunctual"	"shinassha-VConj1SmplNegIndicAorPunct-am"
"verb"	"tam"	"aoristPunctual"	"shinassha-VConj2AffIndicAorPunct-taf"
"verb"	"tam"	"aoristPunctual"	"shinassha-VConj3AffIndicAorPunct-sha"
"verb"	"tam"	"aoristPunctual"	"shinassha-VConj4AffIndicAorPunct-kasshiy"
"verb"	"tam"	"aoristPunctual"	"shinassha-VConj5AffIndicAorPunct-shuwey"
"verb"	"tam"	"conditional"	"shinassha-VConj1SmplNegConjCond-am"
"verb"	"tam"	"conjClass"	"shinassha-VAffConjConjMonorad-maa"
"verb"	"tam"	"conjClass"	"shinassha-VAffConjConjMonorad-waa"
"verb"	"tam"	"conjClass"	"shinassha-VConj1SmplAffConjConj-am"
"verb"	"tam"	"conjClass"	"shinassha-VConj2AffConjConj-fall"
"verb"	"tam"	"conjClass"	"shinassha-VConj3AffConjConj-ja"
"verb"	"tam"	"conjClass"	"shinassha-VConjExist-fa"
"verb"	"tam"	"future"	"shinassha-VConj1CompAffSubjFut-am"
"verb"	"tam"	"future"	"shinassha-VConj1CompNegSubjFut-am"
"verb"	"tam"	"future"	"shinassha-VConj1SmplAffRelFut-am"
"verb"	"tam"	"futurePerfect"	"shinassha-VConj1CompAffIndicFutPerf-am"
"verb"	"tam"	"futurePerfect"	"shinassha-VConj1CompNegIndicFutPerf-am"
"verb"	"tam"	"futureProgressive"	"shinassha-VAffIndicFutProgrMonorad-maa"
"verb"	"tam"	"futureProgressive"	"shinassha-VAffIndicFutProgrMonorad-waa"
"verb"	"tam"	"futureProgressive"	"shinassha-VConj1CompAffIndicFutProgr-am"
"verb"	"tam"	"futureProgressive"	"shinassha-VConj1CompNegIndicFutProgr-am"
"verb"	"tam"	"futurePunctual"	"shinassha-VAffIndicFutPunctMonorad-maa"
"verb"	"tam"	"futurePunctual"	"shinassha-VAffIndicFutPunctMonorad-waa"
"verb"	"tam"	"futurePunctual"	"shinassha-VConj1CompAffDesidFutPunct-am"
"verb"	"tam"	"futurePunctual"	"shinassha-VConj1CompAffPotentialFutPunct-am"
"verb"	"tam"	"futurePunctual"	"shinassha-VConj1CompAffPotentialFutPunct-tam"
"verb"	"tam"	"futurePunctual"	"shinassha-VConj1SmplAffIndicFutPunct-am"
"verb"	"tam"	"futurePunctual"	"shinassha-VConj2AffIndicFutPunct-kutt"
"verb"	"tam"	"futurePunctual"	"shinassha-VConj3AffIndicFutPunct-meecc"
"verb"	"tam"	"futurePunctual"	"shinassha-VConj4AffIndicFutPunct-kasshiy"
"verb"	"tam"	"futurePunctual"	"shinassha-VConj5AffIndicFutPunct-meeccey"
"verb"	"tam"	"habitual"	"shinassha-VConj1SmplAffSubjHabit-am"
"verb"	"tam"	"habitual"	"shinassha-VConj1SmplNegSubjHabit-am"
"verb"	"tam"	"imperative"	"shinassha-VAffCommandImprtvMonorad-maa"
"verb"	"tam"	"imperative"	"shinassha-VAffCommandImprtvMonorad-waa"
"verb"	"tam"	"imperative"	"shinassha-VConj1SmplAffCommandImprtv-am"
"verb"	"tam"	"imperative"	"shinassha-VConj1SmplAffCommandImprtv-biits"
"verb"	"tam"	"imperative"	"shinassha-VConj1SmplAffCommandImprtv-dek"
"verb"	"tam"	"imperative"	"shinassha-VConj1SmplAffCommandImprtv-mash"
"verb"	"tam"	"imperative"	"shinassha-VConj1SmplAffCommandImprtv-stem"
"verb"	"tam"	"imperative"	"shinassha-VConj1SmplAffCommandImprtv-wots"
"verb"	"tam"	"imperative"	"shinassha-VConj1SmplNegCommandImprtv-am"
"verb"	"tam"	"imperative"	"shinassha-VConj1SmplNegCommandImprtv-stem"
"verb"	"tam"	"imperative"	"shinassha-VConj2AffCommandImprtv-kar"
"verb"	"tam"	"imperative"	"shinassha-VConj2AffCommandImprtv-stem2"
"verb"	"tam"	"imperative"	"shinassha-VConj2AffCommandImprtv-taf"
"verb"	"tam"	"imperative"	"shinassha-VConj3AffCommandImprtv-need"
"verb"	"tam"	"imperative"	"shinassha-VConj3AffCommandImprtv-sha"
"verb"	"tam"	"imperative"	"shinassha-VConj3AffCommandImprtv-stem3"
"verb"	"tam"	"imperative"	"shinassha-VConj4AffCommandImprtv-baziy"
"verb"	"tam"	"imperative"	"shinassha-VConj4AffCommandImprtv-stem4"
"verb"	"tam"	"imperative"	"shinassha-VConj4AffCommandImprtv-tsiiliy"
"verb"	"tam"	"imperative"	"shinassha-VConj5AffCommandImprtv-meeccey"
"verb"	"tam"	"imperative"	"shinassha-VConj5AffCommandImprtv-stem5"
"verb"	"tam"	"imperative"	"shinassha-VConj5AffCommandImprtv-tsiiley"
"verb"	"tam"	"imperfectFuture"	"shinassha-VAffGerundImperfFutMonorad-maa"
"verb"	"tam"	"imperfectFuture"	"shinassha-VAffGerundImperfFutMonorad-waa"
"verb"	"tam"	"imperfectFuture"	"shinassha-VConj1CompAffGerundImperfFut-et"
"verb"	"tam"	"imperfectPresent"	"shinassha-VConj1CompAffGerundImperfPres-miits"
"verb"	"tam"	"imperfectPreterite"	"shinassha-VAffGerundImperfPretMonorad-maa"
"verb"	"tam"	"imperfectPreterite"	"shinassha-VAffGerundImperfPretMonorad-waa"
"verb"	"tam"	"imperfectPreterite"	"shinassha-VConj1CompAffGerundImperfPret-miits"
"verb"	"tam"	"jussive"	"shinassha-VAffCommandJussInterrogative-am"
"verb"	"tam"	"jussive"	"shinassha-VAffCommandJussMonorad-maa"
"verb"	"tam"	"jussive"	"shinassha-VAffCommandJussMonorad-waa"
"verb"	"tam"	"jussive"	"shinassha-VConj1SmplAffCommandJuss-et"
"verb"	"tam"	"jussive"	"shinassha-VConj1SmplNegCommandJuss-am"
"verb"	"tam"	"jussive"	"shinassha-VConj3AffCommandJuss-tsaaf"
"verb"	"tam"	"jussive"	"shinassha-VConj4AffCommandJuss-finiy"
"verb"	"tam"	"jussive"	"shinassha-VNegCommandJussInterrogative-am"
"verb"	"tam"	"perfectFuture"	"shinassha-VAffGerundPerfFutMonorad-maa"
"verb"	"tam"	"perfectFuture"	"shinassha-VAffGerundPerfFutMonorad-waa"
"verb"	"tam"	"perfectFuture"	"shinassha-VConj1SmplAffGerundPerfFut-am"
"verb"	"tam"	"perfectPresent"	"shinassha-VConj1SmplAffGerundPerfPres-am"
"verb"	"tam"	"perfectPreterite"	"shinassha-VAffGerundPerfPretMonorad-maa"
"verb"	"tam"	"perfectPreterite"	"shinassha-VAffGerundPerfPretMonorad-waa"
"verb"	"tam"	"perfectPreterite"	"shinassha-VConj1SmplAffGerundPerfPret-am"
"verb"	"tam"	"pluperfect"	"shinassha-VConj1CompAffIndicPlusPerf-am"
"verb"	"tam"	"pluperfect"	"shinassha-VConj1CompNegIndicPlusPerf-am"
"verb"	"tam"	"present"	"shinassha-VAffPresCopula"
"verb"	"tam"	"present"	"shinassha-VConj1SmplAffCondPres-im"
"verb"	"tam"	"present"	"shinassha-VConj1SmplAffRelPres-am"
"verb"	"tam"	"present"	"shinassha-VConj1SmplNegCondPres-im"
"verb"	"tam"	"present"	"shinassha-VConj1SmplNegRelPres-am"
"verb"	"tam"	"present"	"shinassha-VNegPresCopula"
"verb"	"tam"	"present"	"shinassha-VPresExist-fa"
"verb"	"tam"	"presentIngressive"	"shinassha-VConj1CompAffIndicPresProgr-am"
"verb"	"tam"	"presentIngressive"	"shinassha-VConj1CompNegIndicPresProgr-am"
"verb"	"tam"	"presentIngressiveA"	"shinassha-VConj1CompAffIndicPresIngrA-am"
"verb"	"tam"	"presentIngressiveA"	"shinassha-VConj1CompNegIndicPresIngrA-am"
"verb"	"tam"	"presentIngressiveB"	"shinassha-VConj1CompAffIndicPresIngrB-am"
"verb"	"tam"	"presentIngressiveB"	"shinassha-VConj1CompNegIndicPresIngrB-am"
"verb"	"tam"	"preterite"	"shinassha-VConj1SmplAffCondPret-im"
"verb"	"tam"	"preterite"	"shinassha-VConj1SmplAffIrrealPret-gargaar"
"verb"	"tam"	"preterite"	"shinassha-VConj1SmplAffRelPret-am"
"verb"	"tam"	"preterite"	"shinassha-VConj1SmplAffSubjPret-am"
"verb"	"tam"	"preterite"	"shinassha-VConj1SmplNegConjPret-am"
"verb"	"tam"	"preterite"	"shinassha-VConj1SmplNegIrrealPret-gargaar"
"verb"	"tam"	"preterite"	"shinassha-VConj1SmplNegRelPret-am"
"verb"	"tam"	"preterite"	"shinassha-VConj1SmplNegSubjPret-am"
"verb"	"tam"	"preteriteDubitative"	"shinassha-VConj1CompAffIndicPretDubit-am"
"verb"	"tam"	"preteriteDubitative"	"shinassha-VConj1CompNegIndicPretDubit-am"
"verb"	"tam"	"preteriteEgressive"	"shinassha-VConj1CompAffIndicPretEgr-am"
"verb"	"tam"	"preteriteIngressive"	"shinassha-VConj1CompAffIndicPretIngr-am"
"verb"	"tam"	"preteritePerfect"	"shinassha-VAffIndicPretPerfMonorad-waa"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj1CompAffDesidPretPerf-am"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj1CompAffPotentialPretPerf-am"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj1CompNegDesidPretPerf-am"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj1CompNegPotentialPretPerf-am"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj1SmplAffIndicPretPerf-am"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj1SmplNegIndicPretPerf-am"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj3AffIndicPretPerf-sha"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj3NegIndicPretPerf-sha"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj4AffIndicPretPerf-kasshiy"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj4NegIndicPretPerf-kasshiy"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj5AffIndicPretPerf-shuwey"
"verb"	"tam"	"preteritePerfect"	"shinassha-VConj5NegIndicPretPerf-shuwey"
"verb"	"tam"	"preteritePerfectB"	"shinassha-VConj1SmplAffIndicPretPerfB-am"
"verb"	"tam"	"progressive"	"shinassha-VConj1CompAffSubjProg-am"
"verb"	"tam"	"progressive"	"shinassha-VConj1CompNegSubjProg-am"
"verb"	"verbMorphClass"	"copula"	"shinassha-VAffPresCopula"
"verb"	"verbMorphClass"	"copula"	"shinassha-VNegPresCopula"
"verb"	"verbMorphClass"	"dervStem"	"shinassha-VDervStem"
"verb"	"verbMorphClass"	"existence"	"shinassha-VConjExist-fa"
"verb"	"verbMorphClass"	"existence"	"shinassha-VPresExist-fa"
"verb"	"verbMorphClass"	"inflClass"	"shinassha-VInflClass"
"verb"	"verbMorphClass"	"interrSubjMarker"	"shinassha-VInterrSubjMarker"
"verb"	"verbMorphClass"	"interrogative"	"shinassha-VAffCommandJussInterrogative-am"
"verb"	"verbMorphClass"	"interrogative"	"shinassha-VNegCommandJussInterrogative-am"
"verb"	"verbMorphClass"	"interrogative"	"shinassha-VNegIndicAorHabInterrogative-am"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffCommandImprtvMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffCommandImprtvMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffCommandJussMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffCommandJussMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffConjConjMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffConjConjMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffGerundImperfFutMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffGerundImperfFutMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffGerundImperfPretMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffGerundImperfPretMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffGerundPerfFutMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffGerundPerfFutMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffGerundPerfPretMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffGerundPerfPretMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffIndicAorHabMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffIndicAorHabMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffIndicFutProgrMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffIndicFutProgrMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffIndicFutPunctMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffIndicFutPunctMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffIndicPretPerfMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffInfInflectMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffInfinitiveMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VAffInfinitiveMonorad-waa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VNegStemMonorad-bey"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VNegStemMonorad-gey"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VNegStemMonorad-keew"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VNegStemMonorad-maa"
"verb"	"verbMorphClass"	"monorad"	"shinassha-VNegStemMonorad-waa"
"verb"	"verbMorphClass"	"subjSuff"	"shinassha-VSubjSuff"
"verb"	"verbMorphClass"	"subjSuffInterr"	"shinassha-VSubjSuffInterr"
